X-Axis,Y-Axis,Z-Axis
-0.612,0.007,-0.88
-0.482,-0.002,-0.802
-0.592,-0.001,-0.877
-0.527,0.007,-0.825
-0.529,-0.007,-0.86
-0.59,0.011,-0.849
-0.473,0.001,-0.801
-0.614,0.003,-0.874
-0.482,-0.001,-0.797
-0.579,0,-0.871
-0.552,0.005,-0.843
-0.511,-0.001,-0.844
-0.599,0.006,-0.864
-0.469,0.001,-0.795
-0.611,-0.003,-0.888
-0.516,0.007,-0.819
-0.535,-0.002,-0.862
-0.58,0.008,-0.851
-0.479,-0.007,-0.823
-0.61,0.005,-0.865
-0.473,0.003,-0.801
-0.612,0.001,-0.882
-0.502,0.003,-0.815
-0.567,-0.002,-0.872
-0.547,0.008,-0.84
-0.511,-0.003,-0.85
-0.593,0.008,-0.852
-0.469,-0.005,-0.807
-0.619,0.006,-0.875
-0.485,0.001,-0.803
-0.574,0,-0.871
-0.537,0.005,-0.834
-0.52,-0.006,-0.852
-0.61,0.007,-0.866
-0.466,-0.003,-0.803
-0.603,-0.001,-0.876
-0.504,0.001,-0.814
-0.573,-0.002,-0.879
-0.556,0.007,-0.84
-0.489,-0.003,-0.832
-0.595,0.005,-0.854
-0.473,0.001,-0.798
-0.608,0.001,-0.878
-0.515,0.003,-0.817
-0.55,-0.011,-0.826
-0.555,0.011,-0.819
-0.518,-0.001,-0.809
-0.647,0.002,-0.88
-0.5,-0.008,-0.785
-0.631,-0.012,-0.854
-0.554,-0.007,-0.792
-0.532,-0.011,-0.824
-0.686,0.004,-0.844
-0.487,-0.02,-0.732
-0.62,-0.007,-0.853
-0.687,0.009,-0.81
-0.476,-0.029,-0.718
-0.604,0,-0.806
-0.743,-0.007,-0.886
-0.624,-0.006,-0.778
-0.476,-0.009,-0.682
-0.586,-0.023,-0.755
-0.769,-0.003,-0.911
-0.772,-0.005,-0.889
-0.612,-0.027,-0.784
-0.514,-0.029,-0.711
-0.571,-0.015,-0.708
-0.667,-0.021,-0.737
-0.735,-0.028,-0.757
-0.745,-0.038,-0.761
-0.776,-0.036,-0.783
-0.795,-0.041,-0.772
-0.801,-0.058,-0.783
-0.805,-0.056,-0.851
-0.779,-0.023,-0.885
-0.774,-0.027,-0.878
-0.779,-0.026,-0.883
-0.817,-0.023,-0.85
-0.579,0.016,-0.643
-0.319,-0.051,-0.574
-0.885,-0.04,-0.871
-0.847,-0.018,-0.744
-0.464,-0.028,-0.648
-0.888,-0.008,-0.807
-0.527,-0.043,-0.713
-0.752,-0.033,-0.752
-0.699,0.032,-0.721
-0.727,-0.026,-0.733
-0.619,-0.055,-0.733
-0.613,-0.038,-0.765
-0.623,-0.035,-0.764
-0.635,-0.034,-0.809
-0.637,-0.039,-0.828
-0.669,-0.015,-0.853
-0.679,0.014,-0.792
-0.676,0.018,-0.694
-0.668,-0.028,-0.685
-0.725,-0.085,-0.785
-0.707,-0.001,-0.709
-0.687,-0.041,-0.768
-0.645,-0.047,-0.742
-0.683,-0.045,-0.757
-0.689,-0.012,-0.714
-0.652,-0.051,-0.767
-0.682,-0.049,-0.756
-0.69,-0.003,-0.7
-0.68,-0.026,-0.737
-0.689,-0.028,-0.776
-0.608,-0.039,-0.788
-0.681,-0.024,-0.775
-0.657,-0.047,-0.769
-0.666,0.025,-0.736
-0.64,-0.023,-0.693
-0.622,-0.055,-0.72
-0.638,-0.071,-0.8
-0.633,-0.039,-0.774
-0.636,0.03,-0.811
-0.579,-0.006,-0.822
-0.566,-0.024,-0.843
-0.58,-0.024,-0.847
-0.507,0.002,-0.865
-0.593,0.003,-0.869
-0.522,-0.048,-0.843
-0.517,-0.023,-0.829
-0.501,-0.068,-0.846
-0.561,-0.041,-0.861
-0.541,0.06,-0.88
-0.609,-0.006,-0.928
-0.545,0.026,-0.874
-0.582,-0.012,-0.9
-0.554,-0.002,-0.794
-0.527,-0.015,-0.839
-0.485,-0.048,-0.81
-0.538,-0.011,-0.793
-0.556,-0.063,-0.836
-0.545,-0.106,-0.834
-0.523,-0.065,-0.842
-0.578,0.008,-0.904
-0.644,0.018,-0.89
-0.578,0.028,-0.815
-0.602,0.035,-0.877
-0.603,-0.008,-0.86
-0.593,-0.051,-0.86
-0.589,-0.039,-0.814
-0.622,-0.05,-0.789
-0.563,-0.024,-0.718
-0.619,-0.035,-0.701
-0.664,-0.067,-0.761
-0.672,-0.097,-0.785
-0.681,-0.051,-0.722
-0.689,-0.076,-0.824
-0.707,-0.047,-0.814
-0.718,0.008,-0.72
-0.656,-0.021,-0.676
-0.657,-0.063,-0.732
-0.628,-0.032,-0.741
-0.646,-0.075,-0.791
-0.63,-0.108,-0.829
-0.662,-0.039,-0.793
-0.652,0.022,-0.716
-0.687,-0.01,-0.761
-0.656,-0.127,-0.799
-0.69,-0.056,-0.707
-0.602,0.018,-0.689
-0.649,-0.066,-0.854
-0.667,-0.056,-0.75
-0.681,-0.025,-0.751
-0.605,-0.122,-0.802
-0.675,0.034,-0.702
-0.634,-0.109,-0.84
-0.728,0.021,-0.752
-0.691,-0.04,-0.891
-0.638,0.004,-0.705
-0.605,-0.082,-0.733
-0.639,-0.013,-0.758
-0.659,-0.05,-0.658
-0.778,-0.083,-0.836
-0.53,-0.046,-0.698
-0.747,-0.001,-0.765
-0.713,-0.029,-0.89
-0.511,-0.007,-0.747
-0.58,-0.066,-0.674
-0.647,-0.066,-0.63
-0.679,-0.129,-0.839
-0.711,-0.041,-0.781
-0.631,-0.044,-0.809
-0.641,-0.012,-0.735
-0.699,-0.033,-0.746
-0.658,-0.075,-0.675
-0.666,-0.17,-0.676
-0.706,-0.184,-0.81
-0.533,-0.033,-0.706
-0.636,-0.027,-0.777
-0.658,-0.049,-0.789
-0.678,-0.02,-0.755
-0.653,-0.037,-0.771
-0.541,-0.099,-0.671
-0.73,-0.047,-0.795
-0.649,-0.091,-0.915
-0.725,-0.069,-0.848
-0.662,-0.029,-0.764
-0.64,0.007,-0.763
-0.652,-0.098,-0.776
-0.611,-0.083,-0.819
-0.627,0.019,-0.773
-0.646,-0.057,-0.764
-0.636,-0.085,-0.778
-0.634,0.001,-0.785
-0.702,-0.064,-0.823
-0.649,-0.107,-0.794
-0.622,-0.016,-0.733
-0.597,-0.059,-0.743
-0.666,-0.066,-0.831
-0.63,-0.037,-0.786
-0.675,-0.052,-0.763
-0.659,-0.051,-0.776
-0.624,-0.073,-0.764
-0.62,-0.034,-0.781
-0.665,-0.056,-0.762
-0.584,-0.061,-0.757
-0.658,-0.032,-0.829
-0.599,-0.085,-0.815
-0.704,-0.033,-0.803
-0.648,-0.023,-0.784
-0.606,-0.011,-0.757
-0.602,-0.067,-0.745
-0.574,-0.155,-0.753
-0.611,-0.019,-0.746
-0.692,-0.015,-0.843
-0.683,-0.032,-0.885
-0.657,-0.04,-0.821
-0.642,-0.078,-0.789
-0.719,-0.081,-0.847
-0.688,-0.025,-0.826
-0.559,-0.002,-0.836
-0.637,-0.027,-0.762
-0.652,-0.011,-0.73
-0.631,-0.034,-0.784
-0.649,-0.069,-0.789
-0.584,-0.032,-0.727
-0.588,-0.05,-0.773
-0.655,-0.01,-0.76
-0.565,-0.07,-0.806
-0.627,-0.114,-0.828
-0.625,-0.011,-0.788
-0.638,-0.069,-0.878
-0.672,-0.088,-0.765
-0.706,-0.067,-0.91
-0.557,-0.038,-0.724
-0.631,-0.044,-0.789
-0.604,-0.1,-0.677
-0.73,-0.036,-0.829
-0.597,-0.024,-0.811
-0.575,-0.023,-0.785
-0.594,0.004,-0.739
-0.521,-0.082,-0.787
-0.602,0.046,-0.879
-0.571,-0.092,-0.856
-0.606,-0.017,-0.847
-0.653,-0.03,-0.863
-0.509,-0.067,-0.735
-0.492,-0.067,-0.792
-0.553,-0.138,-0.812
-0.623,-0.08,-0.747
-0.567,-0.012,-0.752
-0.692,0.013,-0.777
-0.625,-0.051,-0.704
-0.63,-0.035,-0.763
-0.552,-0.078,-0.721
-0.632,-0.076,-0.807
-0.588,-0.105,-0.831
-0.75,-0.006,-0.814
-0.653,0.039,-0.873
-0.515,-0.068,-0.865
-0.674,-0.07,-0.896
-0.645,-0.058,-0.818
-0.538,-0.151,-0.797
-0.551,-0.043,-0.757
-0.671,-0.027,-0.826
-0.494,-0.068,-0.795
-0.585,-0.02,-0.846
-0.56,-0.046,-0.863
-0.532,-0.076,-0.851
-0.592,-0.079,-0.872
-0.481,-0.116,-0.851
-0.58,-0.021,-0.866
-0.492,-0.078,-0.812
-0.509,-0.04,-0.84
-0.514,-0.042,-0.875
-0.516,-0.103,-0.855
-0.563,-0.062,-0.843
-0.521,-0.091,-0.844
-0.567,-0.039,-0.89
-0.545,-0.025,-0.83
-0.508,-0.057,-0.816
-0.555,-0.077,-0.872
-0.544,-0.051,-0.867
-0.494,-0.099,-0.807
-0.504,-0.014,-0.854
-0.516,-0.054,-0.839
-0.593,-0.022,-0.893
-0.534,-0.038,-0.865
-0.567,-0.063,-0.911
-0.522,-0.05,-0.83
-0.505,-0.021,-0.874
-0.505,-0.02,-0.87
-0.601,-0.05,-0.879
-0.545,-0.074,-0.882
-0.558,-0.058,-0.87
-0.523,-0.085,-0.866
-0.6,-0.011,-0.87
-0.464,-0.044,-0.805
-0.581,-0.004,-0.823
-0.499,-0.006,-0.826
-0.568,-0.065,-0.904
-0.527,-0.067,-0.808
-0.557,-0.072,-0.885
-0.555,-0.047,-0.843
-0.547,-0.049,-0.858
-0.468,-0.072,-0.823
-0.536,-0.075,-0.877
-0.486,-0.064,-0.781
-0.56,-0.087,-0.879
-0.429,-0.026,-0.836
-0.586,-0.042,-0.862
-0.493,-0.044,-0.866
-0.503,-0.027,-0.827
-0.506,-0.078,-0.876
-0.529,-0.089,-0.861
-0.529,-0.058,-0.842
-0.512,-0.06,-0.836
-0.554,-0.029,-0.932
-0.511,-0.04,-0.859
-0.614,-0.059,-0.916
-0.462,-0.013,-0.808
-0.542,-0.084,-0.866
-0.553,-0.044,-0.791
-0.529,-0.074,-0.846
-0.607,-0.054,-0.843
-0.49,-0.086,-0.836
-0.631,-0.059,-0.855
-0.522,-0.041,-0.836
-0.596,-0.067,-0.891
-0.61,-0.044,-0.799
-0.55,-0.095,-0.849
-0.494,-0.06,-0.759
-0.621,-0.083,-0.849
-0.586,-0.067,-0.835
-0.628,-0.06,-0.808
-0.569,-0.103,-0.83
-0.615,-0.026,-0.784
-0.587,-0.088,-0.833
-0.692,-0.045,-0.747
-0.607,-0.023,-0.834
-0.582,-0.106,-0.84
-0.585,-0.004,-0.725
-0.586,-0.12,-0.86
-0.62,-0.04,-0.774
-0.628,-0.065,-0.867
-0.597,-0.083,-0.83
-0.654,-0.031,-0.802
-0.583,-0.081,-0.84
-0.582,-0.017,-0.686
-0.594,-0.075,-0.817
-0.617,-0.083,-0.736
-0.631,-0.026,-0.829
-0.62,-0.075,-0.865
-0.538,-0.046,-0.778
-0.593,-0.08,-0.866
-0.583,-0.067,-0.814
-0.657,-0.071,-0.87
-0.549,-0.074,-0.834
-0.573,-0.042,-0.822
-0.608,-0.119,-0.847
-0.567,-0.066,-0.802
-0.59,-0.109,-0.831
-0.572,-0.042,-0.697
-0.541,-0.04,-0.778
-0.588,-0.043,-0.81
-0.628,-0.062,-0.802
-0.598,-0.081,-0.891
-0.576,-0.011,-0.808
-0.581,-0.139,-0.896
-0.506,-0.016,-0.774
-0.594,-0.102,-0.857
-0.53,-0.085,-0.735
-0.61,-0.13,-0.887
-0.548,-0.074,-0.822
-0.598,-0.025,-0.84
-0.607,-0.104,-0.864
-0.576,-0.068,-0.836
-0.507,-0.129,-0.794
-0.618,-0.082,-0.815
-0.516,-0.031,-0.797
-0.635,-0.05,-0.846
-0.598,-0.076,-0.785
-0.504,-0.134,-0.815
-0.599,-0.034,-0.803
-0.498,-0.096,-0.797
-0.669,-0.086,-0.762
-0.598,-0.072,-0.861
-0.593,-0.078,-0.755
-0.6,-0.044,-0.846
-0.541,-0.056,-0.79
-0.686,-0.014,-0.816
-0.575,-0.071,-0.791
-0.573,-0.015,-0.724
-0.49,-0.071,-0.755
-0.558,-0.078,-0.763
-0.563,-0.041,-0.819
-0.673,-0.054,-0.836
-0.614,0.014,-0.816
-0.576,-0.087,-0.878
-0.56,0.016,-0.713
-0.523,-0.048,-0.789
-0.661,-0.057,-0.788
-0.499,-0.068,-0.773
-0.646,-0.139,-0.768
-0.561,0.033,-0.842
-0.593,-0.116,-1.036
-0.562,0.099,-0.574
-0.698,-0.101,-0.934
-0.417,-0.018,-0.74
-0.94,-0.254,-0.934
-0.933,0.025,-0.81
-0.697,-0.26,-1.159
-0.367,0.166,-0.706
-0.52,-0.141,-0.785
-0.688,-0.048,-0.764
-0.707,-0.101,-1.009
-0.474,-0.077,-0.85
-0.551,-0.137,-0.773
-0.581,-0.066,-0.748
-0.578,-0.073,-0.901
-0.601,-0.109,-0.764
-0.854,-0.065,-0.872
-0.659,-0.02,-0.827
-0.596,-0.1,-0.855
-0.636,-0.02,-0.758
-0.527,-0.109,-0.776
-0.626,-0.076,-0.749
-0.554,-0.117,-0.791
-0.657,-0.026,-0.776
-0.631,-0.071,-0.806
-0.546,-0.068,-0.78
-0.602,-0.071,-0.837
-0.632,-0.015,-0.819
-0.562,-0.064,-0.734
-0.601,-0.051,-0.856
-0.665,-0.051,-0.769
-0.55,-0.077,-0.805
-0.578,-0.093,-0.744
-0.637,-0.127,-0.87
-0.568,-0.046,-0.785
-0.613,-0.123,-0.873
-0.697,-0.094,-0.8
-0.601,-0.11,-0.752
-0.606,-0.047,-0.867
-0.653,0.004,-0.73
-0.586,-0.037,-0.8
-0.548,-0.056,-0.795
-0.617,-0.127,-0.791
-0.571,-0.11,-0.826
-0.675,-0.029,-0.809
-0.59,-0.104,-0.849
-0.683,-0.019,-0.829
-0.55,-0.029,-0.743
-0.641,-0.045,-0.841
-0.527,-0.073,-0.722
-0.596,-0.107,-0.852
-0.573,-0.042,-0.771
-0.579,-0.075,-0.728
-0.567,-0.093,-0.833
-0.613,-0.076,-0.809
-0.665,-0.051,-0.806
-0.604,-0.064,-0.895
-0.59,-0.072,-0.803
-0.573,-0.077,-0.784
-0.632,-0.094,-0.822
-0.567,-0.066,-0.779
-0.617,-0.11,-0.829
-0.648,-0.05,-0.796
-0.574,-0.043,-0.76
-0.742,-0.171,-0.802
-0.736,-0.092,-0.851
-0.603,-0.031,-0.82
-0.538,-0.108,-0.721
-0.58,-0.08,-0.818
-0.564,-0.016,-0.75
-0.626,-0.082,-0.734
-0.575,-0.103,-0.875
-0.617,-0.025,-0.811
-0.574,-0.079,-0.745
-0.618,-0.108,-0.866
-0.596,-0.061,-0.859
-0.657,-0.03,-0.8
-0.564,-0.107,-0.745
-0.737,-0.076,-0.952
-0.533,-0.015,-0.773
-0.654,-0.027,-0.752
-0.647,-0.089,-0.777
-0.653,-0.084,-0.892
-0.611,-0.053,-0.81
-0.54,-0.049,-0.724
-0.554,-0.012,-0.749
-0.588,-0.082,-0.807
-0.626,-0.094,-0.698
-0.558,-0.044,-0.722
-0.687,-0.043,-0.785
-0.599,-0.118,-0.86
-0.598,-0.053,-0.883
-0.61,-0.013,-0.735
-0.738,-0.124,-0.827
-0.525,-0.094,-0.703
-0.676,0.026,-0.779
-0.63,-0.075,-0.922
-0.571,-0.056,-0.706
-0.709,-0.052,-0.782
-0.675,-0.119,-0.703
-0.745,-0.107,-0.668
-0.726,-0.126,-0.79
-0.861,-0.155,-0.886
-0.704,-0.052,-0.894
-0.65,0,-0.786
-0.84,-0.114,-0.901
-1.042,-0.059,-1.012
-0.59,-0.078,-0.995
-0.756,-0.015,-1.02
-0.518,-0.173,-0.856
-0.415,-0.164,-0.758
-0.664,-0.008,-0.723
-0.542,-0.069,-0.653
-0.392,-0.181,-0.478
-0.502,0.046,-0.681
-0.635,-0.207,-0.833
-0.688,-0.125,-0.899
-0.468,-0.079,-0.749
-0.532,-0.067,-0.675
-0.527,-0.042,-0.697
-0.661,-0.087,-0.794
-0.676,-0.065,-0.84
-0.662,-0.05,-0.903
-0.623,-0.031,-0.93
-0.58,-0.051,-0.832
-0.491,0.028,-0.861
-0.342,-0.107,-0.86
-0.724,-0.032,-0.759
-0.934,-0.145,-0.873
-0.503,-0.097,-0.8
-0.522,-0.059,-0.755
-0.448,-0.011,-0.692
-0.386,-0.091,-0.677
-0.645,-0.003,-0.781
-0.652,-0.126,-0.947
-0.636,-0.036,-1.052
-0.447,-0.015,-0.849
-0.651,-0.157,-0.798
-0.481,-0.095,-0.816
-0.651,-0.079,-0.874
-0.524,-0.018,-0.755
-0.488,0.001,-0.724
-0.542,-0.216,-0.821
-0.77,-0.126,-0.94
-0.634,-0.011,-0.962
-0.534,-0.1,-0.927
-0.565,-0.041,-1.011
-0.619,-0.087,-1.042
-0.585,-0.135,-0.896
-0.676,-0.008,-0.755
-0.525,0.046,-0.897
-0.55,-0.072,-0.898
-0.502,-0.162,-0.891
-0.401,0.023,-0.82
-0.532,-0.045,-0.878
-0.547,-0.042,-0.773
-0.519,-0.095,-0.81
-0.236,0.003,-0.717
-0.568,-0.129,-0.826
-0.643,0.009,-0.827
-0.388,-0.004,-0.867
-0.583,-0.042,-1.033
-0.65,-0.129,-0.789
-0.612,-0.097,-0.875
-0.521,-0.065,-0.916
-0.534,-0.146,-0.87
-0.452,-0.05,-0.769
-0.658,0.07,-0.745
-0.533,-0.104,-0.797
-0.692,-0.077,-0.85
-0.637,-0.074,-0.998
-0.522,-0.049,-0.802
-0.584,-0.112,-0.884
-0.463,0.131,-0.963
-0.592,-0.016,-0.915
-0.647,-0.092,-0.955
-0.556,0.015,-0.916
-0.498,-0.144,-1.172
-0.522,0.161,-0.685
-0.508,0.016,-0.722
-0.537,0.009,-0.837
-0.516,-0.046,-0.86
-0.503,-0.098,-0.766
-0.973,-0.174,-0.849
-0.636,-0.023,-1.008
-0.405,0.134,-1.119
-0.411,-0.01,-0.864
-0.532,-0.045,-0.817
-0.422,-0.015,-0.93
-0.734,-0.165,-0.869
-0.868,-0.1,-0.94
-0.682,-0.028,-0.944
-0.375,-0.088,-0.844
-0.474,-0.017,-0.693
-0.569,-0.054,-0.889
-0.518,0.079,-0.801
-0.474,-0.039,-0.869
-0.622,-0.099,-0.8
-0.672,-0.041,-0.771
-0.862,0.051,-0.934
-0.465,0.159,-0.793
-0.534,0.051,-0.823
-0.621,-0.067,-0.95
-0.447,-0.144,-0.859
-0.449,0.055,-0.834
-0.625,0.185,-0.744
-0.397,0.004,-0.902
-0.694,0.138,-1.048
-0.616,-0.042,-0.932
-0.7,0.061,-0.914
-0.782,-0.056,-0.999
-0.92,0.094,-0.923
-0.526,0.226,-0.996
-0.48,0.029,-1.007
-0.409,0.003,-0.53
-0.236,0.16,-0.49
-0.512,0.276,-0.6
-0.376,0.211,-0.825
-0.654,0.085,-0.878
-0.483,0.059,-0.947
-0.545,-0.187,-0.949
-0.921,-0.045,-0.987
-0.248,0.102,-0.814
-0.467,0.317,-0.769
-0.37,0.219,-0.726
-0.597,0.401,-0.981
-0.432,0.231,-0.869
-0.542,0.068,-0.869
-0.673,-0.022,-0.685
-0.704,0.129,-0.865
-0.631,0.271,-0.928
-0.433,0.194,-0.859
-0.595,0.091,-0.848
-0.664,0.189,-0.859
-0.505,0.235,-0.834
-0.39,0.11,-0.765
-0.467,0.221,-0.834
-0.76,0.252,-0.774
-0.774,0.245,-0.842
-0.438,0.139,-0.683
-0.704,0.298,-0.784
-0.473,0.32,-0.805
-0.732,0.091,-0.778
-0.763,0.136,-0.785
-0.703,0.119,-0.896
-0.706,0.23,-0.919
-0.536,0.162,-0.849
-0.611,0.247,-0.567
-0.678,0.316,-0.715
-0.535,0.374,-0.699
-0.599,0.228,-0.714
-0.658,0.27,-0.822
-0.524,0.262,-0.779
-0.607,0.233,-0.733
-0.866,0.182,-0.829
-0.738,0.217,-0.752
-0.636,0.29,-0.724
-0.622,0.271,-0.814
-0.653,0.223,-0.883
-0.686,0.346,-0.789
-0.61,0.281,-0.713
-0.56,0.303,-0.746
-0.582,0.272,-0.861
-0.682,0.313,-0.77
-0.658,0.321,-0.763
-0.657,0.257,-0.836
-0.567,0.304,-0.81
-0.614,0.345,-0.597
-0.649,0.272,-0.683
-0.578,0.341,-0.884
-0.678,0.363,-0.74
-0.575,0.343,-0.769
-0.538,0.35,-0.713
-0.631,0.379,-0.801
-0.621,0.394,-0.711
-0.655,0.334,-0.834
-0.587,0.411,-0.839
-0.707,0.384,-0.781
-0.441,0.315,-0.818
-0.662,0.395,-0.706
-0.536,0.299,-0.812
-0.677,0.341,-0.787
-0.69,0.356,-0.787
-0.668,0.365,-0.882
-0.598,0.359,-0.766
-0.653,0.324,-0.814
-0.606,0.351,-0.72
-0.571,0.32,-0.794
-0.595,0.356,-0.723
-0.62,0.358,-0.784
-0.605,0.359,-0.748
-0.59,0.321,-0.736
-0.683,0.307,-0.799
-0.645,0.331,-0.825
-0.631,0.275,-0.762
-0.616,0.211,-0.825
-0.62,0.184,-0.768
-0.621,0.158,-0.823
-0.604,0.144,-0.711
-0.625,0.136,-0.828
-0.611,0.098,-0.722
-0.648,0.109,-0.827
-0.569,0.094,-0.765
-0.699,0.139,-0.749
-0.625,0.103,-0.849
-0.63,0.145,-0.702
-0.614,0.104,-0.823
-0.588,0.115,-0.746
-0.593,0.113,-0.738
-0.627,0.046,-0.812
-0.629,0.033,-0.791
-0.677,0.064,-0.742
-0.617,-0.022,-0.865
-0.629,0,-0.786
-0.603,-0.027,-0.741
-0.609,-0.043,-0.804
-0.603,-0.03,-0.837
-0.613,-0.028,-0.738
-0.521,0.036,-0.577
-0.739,-0.065,-0.984
-0.692,0.014,-0.715
-0.67,-0.022,-0.963
-0.473,-0.018,-0.788
-0.326,-0.3,-0.784
-0.597,-0.145,-0.781
-0.389,-0.229,-0.728
-0.912,-0.147,-0.783
-0.496,0.065,-0.74
-0.356,-0.086,-1.08
-0.177,0.128,-0.659
-0.667,-0.215,-0.837
-0.385,-0.056,-0.641
-0.866,-0.044,-1.004
-0.601,-0.19,-0.726
-0.728,0.231,-0.891
-0.371,0.151,-0.627
-1.121,0.002,-0.956
-0.632,0.066,-0.991
-0.825,-0.017,-0.825
-0.919,0.04,-0.94
-0.639,0.02,-0.802
-0.865,-0.018,-0.9
-0.441,0.092,-0.734
-0.533,-0.076,-0.731
-0.573,-0.034,-0.731
-0.639,0.024,-0.824
-0.609,0.022,-0.791
-0.635,-0.006,-0.802
-0.579,0.001,-0.807
-0.588,0.049,-0.8
-0.608,0.003,-0.786
-0.613,0.027,-0.839
-0.577,0.027,-0.768
-0.657,0.016,-0.803
-0.623,0.026,-0.776
-0.583,0.018,-0.791
-0.601,0.029,-0.783
-0.622,0.031,-0.757
-0.687,0.029,-0.829
-0.577,0,-0.767
-0.576,0.009,-0.763
-0.605,0.009,-0.784
-0.65,0.026,-0.761
-0.552,0.058,-0.728
-0.702,0.095,-0.887
-0.629,0.008,-0.864
-0.522,0.012,-0.81
-0.654,0.017,-0.784
-0.487,-0.009,-0.804
-0.624,0.051,-0.806
-0.725,0.054,-0.814
-0.631,0.099,-0.891
-0.474,0.017,-0.8
-0.676,0.082,-0.832
-0.48,0.035,-0.772
-0.576,0.035,-0.819
-0.558,0.014,-0.832
-0.565,0.024,-0.837
-0.524,0.077,-0.839
-0.524,0.016,-0.849
-0.518,0.009,-0.853
-0.522,0.003,-0.881
-0.568,0.016,-0.944
-0.499,0.075,-0.761
-0.573,0.016,-0.779
-0.544,0.04,-0.89
-0.545,-0.008,-0.858
-0.555,0.04,-0.792
-0.531,0.064,-0.801
-0.549,-0.042,-0.883
-0.473,-0.002,-0.806
-0.54,0.014,-0.799
-0.573,0.033,-0.869
-0.548,0.014,-0.744
-0.571,0.011,-0.795
-0.543,0.006,-0.894
-0.524,0.028,-0.797
-0.51,-0.007,-0.91
-0.581,0.058,-0.857
-0.613,0.029,-0.749
-0.447,-0.045,-0.799
-0.615,-0.005,-0.821
-0.554,0.007,-0.843
-0.604,0.009,-0.858
-0.557,-0.009,-0.808
-0.62,0.027,-0.75
-0.612,0.001,-0.856
-0.592,0.003,-0.786
-0.531,0.03,-0.769
-0.622,-0.067,-0.852
-0.578,-0.009,-0.781
-0.574,-0.015,-0.755
-0.668,0.006,-0.894
-0.657,0.035,-0.796
-0.523,-0.038,-0.787
-0.643,-0.004,-0.795
-0.593,-0.006,-0.777
-0.633,-0.087,-0.814
-0.633,-0.05,-0.831
-0.568,-0.046,-0.804
-0.602,-0.095,-0.843
-0.593,0.02,-0.799
-0.606,-0.047,-0.864
-0.557,-0.052,-0.744
-0.567,-0.013,-0.826
-0.679,-0.009,-0.835
-0.582,-0.013,-0.839
-0.639,-0.011,-0.824
-0.575,-0.039,-0.785
-0.595,-0.023,-0.835
-0.66,-0.004,-0.812
-0.55,-0.034,-0.874
-0.593,0.057,-0.674
-0.559,-0.037,-0.806
-0.579,-0.019,-0.779
-0.622,0.039,-0.813
-0.659,-0.07,-0.848
-0.538,-0.008,-0.774
-0.64,-0.042,-0.833
-0.539,0.038,-0.708
-0.6,-0.082,-0.843
-0.569,0.027,-0.783
-0.643,-0.029,-0.859
-0.563,-0.007,-0.793
-0.618,-0.03,-0.876
-0.537,0.006,-0.738
-0.665,-0.042,-0.893
-0.56,0.002,-0.769
-0.619,0.002,-0.807
-0.599,-0.086,-0.854
-0.612,-0.044,-0.722
-0.661,0,-0.919
-0.541,0.047,-0.727
-0.624,-0.004,-0.84
-0.579,0.022,-0.742
-0.497,-0.028,-0.866
-0.568,-0.099,-0.729
-0.573,-0.012,-0.916
-0.518,0.05,-0.731
-0.553,-0.038,-0.783
-0.571,-0.04,-0.8
-0.449,0.018,-0.722
-0.655,-0.032,-0.759
-0.5,0,-0.729
-0.745,0.012,-0.902
-0.478,0.062,-0.772
-0.399,-0.089,-0.73
-0.84,-0.031,-0.918
-0.568,-0.01,-0.824
-0.383,0.074,-0.829
-0.502,-0.017,-0.739
-0.691,-0.043,-0.835
-0.639,0.003,-0.871
-0.602,0.031,-0.799
-0.577,-0.031,-0.782
-0.668,-0.041,-0.816
-0.519,-0.004,-0.748
-0.571,-0.031,-0.815
-0.57,-0.042,-0.785
-0.639,0.021,-0.852
-0.535,-0.058,-0.815
-0.604,0.002,-0.774
-0.575,-0.062,-0.753
-0.612,-0.016,-0.835
-0.585,0.079,-0.808
-0.597,-0.081,-0.858
-0.611,0.025,-0.748
-0.702,0.055,-0.758
-0.503,0.001,-0.791
-0.618,-0.008,-0.808
-0.59,-0.024,-0.777
-0.569,-0.055,-0.854
-0.555,0.038,-0.856
-0.619,0.025,-0.751
-0.485,-0.054,-0.807
-0.628,-0.018,-0.793
-0.571,0.052,-0.758
-0.564,0,-0.793
-0.531,-0.042,-0.797
-0.673,-0.014,-0.811
-0.52,0.025,-0.772
-0.66,-0.049,-0.864
-0.528,-0.018,-0.803
-0.595,0.014,-0.743
-0.573,-0.027,-0.771
-0.546,-0.001,-0.83
-0.562,0.039,-0.752
-0.558,0.016,-0.698
-0.726,-0.019,-0.874
-0.452,0.043,-0.836
-0.538,0.003,-0.727
-0.686,-0.059,-0.818
-0.557,-0.017,-0.882
-0.582,0.001,-0.874
-0.562,-0.007,-0.797
-0.583,0.028,-0.79
-0.625,-0.019,-0.893
-0.582,0.005,-0.772
-0.697,0.042,-0.789
-0.499,-0.025,-0.708
-0.705,-0.004,-0.866
-0.575,-0.007,-0.849
-0.558,0.009,-0.771
-0.609,-0.038,-0.747
-0.586,0.042,-0.822
-0.596,-0.004,-0.841
-0.628,-0.024,-0.924
-0.625,0.058,-0.845
-0.608,0.061,-0.756
-0.592,-0.044,-0.85
-0.6,-0.007,-0.864
-0.62,0.024,-0.857
-0.609,0.076,-0.769
-0.619,-0.01,-0.802
